customer_id,age,gender,employment_status,annual_income,education_level,credit_history_length,num_previous_loans,num_defaults,avg_payment_delay_days,current_credit_score,loan_amount,loan_term_months,loan_purpose,collateral_present,identity_verified_on_chain,transaction_consistency_score,fraud_alert_flag,on_chain_credit_history,default_flag
CUST00244,26,M,unemployed,51212,Bachelor,22,5,1,6,692,94903,12,Car Loan,No,0,0.3,1,3,1
CUST00245,36,M,employed,34997,Bachelor,24,6,1,10,647,70757,24,Crypto-Backed,Yes,1,0.82,0,2,1
CUST00246,49,M,self-employed,30753,High School,14,3,1,12,674,53793,12,Education,No,1,0.51,0,3,0
CUST00247,23,F,retired,36539,Bachelor,4,1,0,9,708,75049,48,Personal,No,1,0.62,0,5,0
CUST00248,40,F,unemployed,52429,Bachelor,10,2,1,5,607,21368,36,Crypto-Backed,Yes,0,0.89,0,6,1
CUST00249,56,M,employed,19722,High School,12,6,1,16,651,60767,48,Personal,No,0,0.96,0,7,1
CUST00250,39,F,employed,52920,Bachelor,1,6,0,16,559,81712,12,Business,Yes,1,0.59,0,8,1
CUST00251,46,F,self-employed,47679,Bachelor,7,1,0,14,579,6573,60,Car Loan,Yes,1,0.78,1,6,1
CUST00252,23,F,student,19651,High School,24,4,1,5,634,34729,12,Crypto-Backed,No,0,0.77,0,3,1
CUST00253,39,F,self-employed,36470,Bachelor,10,6,0,14,702,34658,48,Car Loan,Yes,1,0.51,0,6,0
CUST00254,40,F,self-employed,49541,Bachelor,17,4,0,14,674,32124,36,Crypto-Backed,Yes,1,0.38,0,7,0
CUST00255,52,F,employed,11343,High School,9,2,1,14,656,60095,24,Car Loan,Yes,1,0.71,0,5,1
CUST00256,27,F,unemployed,24470,Bachelor,0,6,1,10,702,50695,24,Mortgage,Yes,0,0.96,0,6,1
CUST00257,61,M,unemployed,17156,Bachelor,3,1,1,10,648,62550,12,Mortgage,No,0,0.32,0,5,0
CUST00258,53,M,retired,31330,High School,16,5,0,8,642,25692,36,Personal,Yes,1,0.48,0,3,0
CUST00259,60,M,employed,55565,Master,16,3,0,20,684,27062,48,Education,No,1,0.83,0,5,0
CUST00260,59,M,unemployed,51973,Master,4,2,1,4,653,53336,24,Crypto-Backed,Yes,1,0.98,0,5,0
CUST00261,38,M,employed,32418,Master,22,1,1,11,509,70747,36,Car Loan,Yes,1,0.46,0,7,1
CUST00262,60,M,self-employed,55434,Diploma,2,3,1,9,596,96850,36,Personal,Yes,0,0.64,0,5,0
CUST00263,21,M,unemployed,49951,Master,6,1,0,9,642,79903,24,Crypto-Backed,No,0,0.56,1,4,1
CUST00264,31,M,employed,59126,Master,4,2,0,15,705,13139,60,Personal,Yes,1,0.84,0,8,0
CUST00265,48,M,employed,38671,PhD,9,0,0,11,643,92249,60,Car Loan,Yes,1,0.61,0,4,0
CUST00266,45,F,unemployed,48086,PhD,23,2,1,15,667,98173,48,Education,No,1,0.48,0,4,1
CUST00267,43,F,self-employed,90577,Diploma,6,1,1,3,696,58763,36,Education,Yes,1,0.86,0,1,1
CUST00268,51,M,employed,35356,High School,16,5,0,9,683,80988,36,Education,Yes,1,0.42,0,5,1
CUST00269,50,F,employed,39025,Diploma,16,4,0,15,626,42705,36,Mortgage,No,0,0.34,0,4,0
CUST00270,62,F,self-employed,37616,Bachelor,6,5,0,11,695,81839,12,Education,No,1,0.89,0,2,0
CUST00271,55,M,student,38642,Master,5,8,0,10,681,83272,48,Business,Yes,1,0.44,0,7,0
CUST00272,27,M,employed,48371,Bachelor,8,1,0,7,607,89279,48,Car Loan,No,1,0.45,0,6,0
CUST00273,36,M,unemployed,40871,Bachelor,7,1,1,6,622,95295,36,Crypto-Backed,Yes,1,0.52,0,4,1
CUST00274,46,F,employed,19527,Diploma,13,2,1,11,678,24593,36,Crypto-Backed,Yes,1,0.77,0,6,1
CUST00275,68,F,employed,40270,High School,21,1,0,14,639,34533,12,Car Loan,No,1,0.38,0,7,0
CUST00276,69,M,employed,32105,High School,5,3,0,9,640,74181,12,Personal,Yes,1,0.67,0,9,0
CUST00277,22,F,student,14072,Bachelor,8,0,0,6,778,50366,60,Personal,No,0,0.8,0,9,0
CUST00278,21,F,employed,57175,Bachelor,19,4,2,7,647,71011,24,Crypto-Backed,Yes,0,1.0,0,7,0
CUST00279,68,F,unemployed,32022,Master,24,3,1,13,610,66700,36,Car Loan,Yes,1,0.39,0,6,0
CUST00280,32,M,employed,45750,Bachelor,10,2,0,12,639,38201,12,Crypto-Backed,Yes,0,0.53,0,8,0
CUST00281,25,F,retired,5000,Master,10,3,0,9,746,44724,24,Education,Yes,0,0.42,0,6,0
CUST00282,57,F,unemployed,47483,High School,7,1,1,12,582,66619,48,Education,No,1,0.65,0,4,0
CUST00283,52,F,unemployed,35298,Bachelor,2,2,0,14,658,86732,12,Personal,No,1,0.42,0,3,0
CUST00284,29,F,student,16677,High School,10,1,1,12,586,81776,36,Business,No,1,0.7,0,4,1
CUST00285,61,F,self-employed,31721,High School,3,4,0,7,765,40627,60,Business,Yes,0,0.59,0,6,0
CUST00286,55,F,unemployed,29705,PhD,22,2,1,19,729,39066,60,Personal,No,1,0.56,0,7,0
CUST00287,39,F,employed,51260,Master,2,5,1,11,690,96125,24,Business,Yes,1,0.32,0,7,1
CUST00288,68,M,employed,41356,High School,12,1,0,12,635,13511,36,Business,No,1,0.83,0,6,0
CUST00289,36,M,self-employed,17162,Diploma,18,3,0,8,627,83700,60,Personal,Yes,1,0.48,0,4,0
CUST00290,23,F,employed,46577,High School,7,3,0,5,612,28814,36,Car Loan,Yes,0,0.3,0,3,0
CUST00291,40,M,employed,8938,High School,20,6,0,8,548,8219,36,Personal,Yes,1,1.0,0,6,1
CUST00292,44,F,self-employed,23123,Bachelor,20,4,1,8,549,30929,48,Education,Yes,1,0.9,0,6,1
CUST00293,53,F,employed,40219,Bachelor,23,1,0,14,630,85742,60,Mortgage,No,0,0.94,0,2,0
CUST00294,44,F,self-employed,30635,Bachelor,21,5,0,11,754,29461,36,Business,No,1,0.67,0,4,0
CUST00295,31,M,employed,57875,High School,20,2,0,13,553,62078,24,Personal,Yes,1,0.67,0,2,0
CUST00296,69,F,retired,42539,Diploma,0,2,0,8,596,27943,12,Personal,Yes,1,0.62,0,4,0
CUST00297,28,F,student,49389,Diploma,20,3,1,13,579,81231,24,Personal,No,1,0.66,0,3,0
CUST00298,56,M,student,50001,Bachelor,7,1,0,15,654,70005,48,Mortgage,No,1,0.84,0,5,0
CUST00299,58,M,employed,33353,PhD,8,1,1,12,730,16632,60,Business,No,1,0.54,0,4,0
CUST00300,60,F,self-employed,24018,High School,5,3,0,12,679,21230,60,Education,Yes,1,0.77,0,4,0
CUST00301,40,M,retired,39250,Diploma,10,2,0,12,663,8215,12,Crypto-Backed,No,0,0.97,0,3,0
CUST00302,55,M,student,53008,Diploma,9,4,0,11,694,94243,60,Car Loan,Yes,0,0.38,0,5,0
CUST00303,68,F,unemployed,36508,High School,2,1,0,12,612,65466,24,Education,No,1,0.99,0,4,0
CUST00304,45,F,employed,48864,High School,7,4,0,12,693,17712,48,Personal,Yes,1,0.85,0,7,0
CUST00305,55,F,self-employed,39591,Master,4,2,2,9,522,93470,60,Personal,Yes,1,0.98,0,6,0
CUST00306,45,M,unemployed,16702,Master,1,3,0,10,658,88042,12,Education,Yes,1,0.59,0,3,0
CUST00307,49,M,employed,17978,High School,15,3,0,2,699,48096,12,Car Loan,No,0,0.78,0,6,0
CUST00308,38,M,self-employed,63437,Diploma,0,4,0,16,599,97430,36,Personal,Yes,0,0.99,1,3,1
CUST00309,66,F,unemployed,22487,Diploma,23,5,1,13,575,80700,12,Education,Yes,1,0.99,0,3,1
CUST00310,38,M,unemployed,30436,High School,1,1,0,8,641,27085,48,Crypto-Backed,No,0,0.36,1,5,1
CUST00311,22,M,employed,53763,Bachelor,2,2,0,18,643,27700,24,Crypto-Backed,No,1,0.49,0,2,0
CUST00312,55,F,self-employed,22111,Bachelor,8,4,0,8,753,54965,36,Personal,Yes,1,0.63,0,3,0
CUST00313,36,F,retired,29747,Diploma,16,3,0,11,697,12473,60,Education,Yes,1,0.62,0,3,0
CUST00314,61,F,self-employed,36825,Master,23,7,0,10,704,23793,60,Car Loan,Yes,1,0.85,0,3,0
CUST00315,56,M,unemployed,34865,Bachelor,11,6,1,8,767,90625,24,Business,Yes,1,0.8,0,6,0
CUST00316,53,F,unemployed,25442,Diploma,1,4,0,14,687,11949,36,Crypto-Backed,Yes,1,0.31,0,8,0
CUST00317,24,M,unemployed,37097,Diploma,23,5,1,7,638,94462,48,Mortgage,Yes,0,0.59,0,6,1
CUST00318,53,M,unemployed,50186,High School,1,0,1,8,729,17615,48,Crypto-Backed,Yes,0,0.58,0,6,0
CUST00319,34,F,employed,38156,Bachelor,22,6,1,10,422,54167,48,Education,No,1,0.87,0,4,0
CUST00320,41,F,employed,30122,Bachelor,18,4,0,7,702,87148,24,Business,Yes,1,0.42,0,6,0
CUST00321,68,F,employed,54191,Master,19,1,0,9,612,57677,24,Crypto-Backed,No,1,0.64,0,9,0
CUST00322,40,F,employed,65596,Master,16,4,1,10,705,41139,48,Car Loan,No,1,0.8,0,3,1
CUST00323,28,F,employed,54327,Master,16,2,1,7,653,67378,60,Business,Yes,1,0.96,0,5,0
CUST00324,27,M,employed,23150,Bachelor,12,4,1,14,693,68672,24,Education,Yes,0,0.87,0,6,0
CUST00325,23,M,student,23549,Bachelor,11,3,1,8,585,8915,60,Mortgage,Yes,1,0.67,0,10,1
CUST00326,37,M,employed,46554,Bachelor,10,4,0,13,666,41412,36,Business,Yes,1,0.91,0,7,0
CUST00327,53,F,employed,42565,High School,10,0,1,7,685,3120,48,Business,Yes,1,0.81,0,6,1
CUST00328,68,M,employed,21628,Diploma,23,1,1,15,653,72415,48,Business,Yes,1,0.37,1,5,1
CUST00329,32,F,self-employed,44296,High School,7,5,1,18,588,8957,24,Crypto-Backed,Yes,1,0.32,0,3,1
CUST00330,42,F,employed,41483,Bachelor,17,2,0,10,642,64801,24,Mortgage,Yes,1,0.69,0,7,0
CUST00331,42,M,employed,62168,Master,3,3,0,7,760,74834,24,Car Loan,No,1,0.78,0,7,0
CUST00332,66,M,employed,33467,High School,17,5,0,13,531,33963,48,Car Loan,Yes,1,0.48,0,5,0
CUST00333,50,F,unemployed,60799,Bachelor,14,5,1,10,509,70016,36,Education,Yes,1,0.72,0,3,0
CUST00334,58,M,retired,61456,Diploma,23,1,0,8,603,45163,60,Business,No,0,0.66,0,6,0
CUST00335,58,F,retired,29904,Master,6,0,0,10,686,24675,60,Personal,No,1,0.39,0,7,0
CUST00336,65,M,employed,45310,Bachelor,22,1,1,9,589,27720,24,Business,No,1,0.37,0,9,1
CUST00337,28,M,self-employed,36828,PhD,14,1,0,7,645,69932,48,Crypto-Backed,No,1,0.61,0,3,0
CUST00338,47,M,self-employed,36213,High School,18,4,2,11,663,50731,48,Mortgage,Yes,1,0.42,0,8,1
CUST00339,47,M,employed,43693,Master,20,6,0,12,561,4164,36,Car Loan,No,1,0.6,0,7,1
CUST00340,54,M,employed,28151,Diploma,16,4,1,16,655,20730,48,Car Loan,Yes,0,0.89,0,4,1
CUST00341,41,F,employed,16070,Bachelor,9,2,0,11,665,54857,12,Car Loan,Yes,1,0.32,0,8,0
CUST00342,50,M,unemployed,32020,High School,10,1,0,7,595,29239,48,Crypto-Backed,Yes,1,0.88,0,6,0
CUST00343,53,M,employed,57713,Bachelor,13,1,1,8,648,53519,12,Personal,Yes,1,0.68,0,5,0
CUST00344,48,M,employed,36950,PhD,3,5,0,12,663,66336,12,Business,Yes,0,0.83,0,4,0
CUST00345,67,F,employed,39651,Bachelor,3,3,0,14,646,60969,60,Crypto-Backed,No,1,0.96,0,8,0
CUST00346,53,F,self-employed,51889,Bachelor,0,2,0,6,540,6119,24,Education,Yes,1,0.4,0,6,0
CUST00347,25,F,unemployed,16042,Diploma,11,6,0,8,671,81288,12,Car Loan,No,1,0.84,0,8,0
CUST00348,68,F,self-employed,46586,Diploma,6,6,2,11,696,88708,48,Car Loan,No,0,0.32,0,7,0
CUST00349,39,F,self-employed,65047,Diploma,4,3,0,12,755,45678,36,Crypto-Backed,No,1,0.32,0,3,0
CUST00350,24,M,self-employed,41372,Diploma,0,8,0,10,714,54963,48,Business,Yes,0,0.79,0,8,0
CUST00351,55,M,employed,11155,Master,20,5,1,12,624,71582,60,Education,No,1,0.78,0,3,1
CUST00352,69,M,employed,38854,Master,23,4,0,7,576,62070,60,Education,Yes,1,0.52,0,5,0
CUST00353,37,F,retired,49153,Master,7,2,1,10,614,45342,36,Car Loan,No,1,0.65,0,4,0
CUST00354,64,F,retired,41681,Diploma,17,4,0,12,615,36383,60,Crypto-Backed,Yes,1,0.56,0,8,0
CUST00355,48,M,unemployed,44086,Bachelor,12,5,0,7,617,53883,12,Crypto-Backed,Yes,0,0.32,0,4,0
CUST00356,50,F,employed,45889,Bachelor,16,1,1,8,567,28394,24,Business,Yes,0,0.98,0,7,1
CUST00357,49,F,employed,26016,Bachelor,1,3,0,9,700,1202,12,Personal,Yes,1,0.51,0,9,0
CUST00358,66,F,employed,27891,High School,5,2,0,9,622,22690,36,Car Loan,No,0,0.42,0,3,0
CUST00359,26,M,student,34455,Master,20,3,1,6,625,64605,24,Car Loan,Yes,1,0.92,0,5,1
CUST00360,55,M,unemployed,45890,Diploma,3,2,0,11,600,95106,24,Mortgage,Yes,0,0.39,0,6,1
CUST00361,61,F,student,22163,Bachelor,7,2,0,10,706,66196,48,Personal,No,1,0.95,0,3,0
CUST00362,57,F,self-employed,70845,Master,14,4,1,16,708,53961,36,Education,Yes,1,0.63,0,3,1
CUST00363,44,F,employed,5000,PhD,4,3,1,6,744,45974,60,Crypto-Backed,No,1,0.62,0,0,0
CUST00364,49,F,employed,14399,Bachelor,19,2,0,9,662,22795,36,Mortgage,No,0,0.91,0,5,0
CUST00365,69,M,employed,48305,High School,10,4,1,8,480,42825,36,Business,No,1,0.51,0,5,1
CUST00366,66,F,self-employed,47013,Diploma,7,2,1,8,643,2698,48,Car Loan,No,1,0.46,0,3,1
CUST00367,51,M,employed,38914,High School,16,1,0,10,615,91260,36,Personal,Yes,1,0.49,0,4,0
CUST00368,55,M,unemployed,50142,PhD,8,1,0,8,625,80246,12,Education,No,1,0.48,1,4,0
CUST00369,53,M,self-employed,48515,Diploma,17,3,2,7,779,12463,12,Mortgage,No,1,0.8,0,1,0
CUST00370,41,F,employed,40001,Master,13,4,0,12,723,7954,36,Mortgage,Yes,1,0.57,0,5,0
CUST00371,52,M,employed,44023,Master,23,2,0,9,617,86688,48,Crypto-Backed,Yes,0,0.62,0,4,0
CUST00372,43,M,employed,5000,Master,8,4,1,14,766,27645,36,Education,No,1,0.52,0,5,0
CUST00373,53,F,unemployed,38002,High School,9,3,0,7,637,64230,36,Crypto-Backed,Yes,1,0.46,0,2,1
CUST00374,23,F,employed,39284,High School,23,2,0,12,510,36620,12,Car Loan,Yes,1,0.39,0,3,1
CUST00375,38,F,employed,68692,Bachelor,24,1,0,7,557,30209,48,Crypto-Backed,Yes,1,0.45,0,8,0
CUST00376,45,M,student,27614,Master,19,4,1,10,568,39665,24,Personal,Yes,1,0.56,0,1,1
CUST00377,62,F,self-employed,39462,PhD,1,2,0,15,657,82103,24,Personal,No,0,0.88,0,7,0
CUST00378,51,M,self-employed,61354,High School,2,2,0,8,471,50728,48,Mortgage,Yes,1,0.84,0,5,0
CUST00379,23,M,unemployed,48401,Bachelor,23,2,2,15,623,84362,48,Education,No,1,0.44,1,8,0
CUST00380,60,F,unemployed,40377,Bachelor,4,2,1,13,566,3199,24,Education,No,0,0.99,0,3,1
CUST00381,66,M,self-employed,54434,Diploma,3,2,0,12,652,74358,36,Crypto-Backed,No,1,0.88,0,2,0
CUST00382,44,M,employed,28109,Bachelor,2,5,1,11,642,88300,12,Education,Yes,1,1.0,0,4,0
CUST00383,52,M,employed,65879,Bachelor,18,7,0,11,589,8225,12,Business,Yes,1,0.77,0,6,0
CUST00384,67,M,unemployed,49637,Diploma,9,2,0,8,516,1984,24,Car Loan,Yes,1,0.52,0,4,0
CUST00385,42,F,self-employed,15610,Diploma,6,2,1,7,598,46960,60,Business,Yes,1,0.55,0,9,1
CUST00386,43,M,unemployed,30921,Bachelor,11,2,0,16,685,12623,60,Car Loan,Yes,1,0.88,0,5,0
CUST00387,22,F,student,7637,Bachelor,7,6,2,11,746,34408,36,Mortgage,No,1,0.83,0,4,0
CUST00388,47,M,student,51936,Diploma,4,2,0,8,647,62548,24,Crypto-Backed,Yes,1,0.98,0,0,0
CUST00389,62,M,employed,48452,Diploma,23,4,1,5,710,31654,24,Crypto-Backed,Yes,1,0.47,0,5,0
CUST00390,22,F,employed,33095,PhD,12,3,3,10,745,72314,60,Personal,Yes,1,0.81,0,3,0
CUST00391,46,M,employed,58005,Master,8,3,0,10,653,98487,36,Car Loan,Yes,0,0.46,0,3,0
CUST00392,37,M,unemployed,38747,Master,3,0,0,17,750,38105,60,Crypto-Backed,Yes,0,0.5,0,4,1
CUST00393,60,M,employed,79350,High School,1,0,1,7,717,1625,60,Car Loan,Yes,1,0.4,0,4,1
CUST00394,53,M,employed,22008,High School,4,2,0,7,683,20073,60,Business,No,1,0.68,0,8,0
CUST00395,29,M,employed,49625,Master,1,2,0,5,799,20638,12,Business,Yes,1,0.6,0,8,0
CUST00396,63,M,employed,34038,High School,17,2,0,6,727,59291,24,Car Loan,Yes,1,0.69,0,4,0
CUST00397,68,F,employed,29844,Bachelor,5,2,1,12,695,76829,36,Mortgage,No,1,0.88,0,3,0
CUST00398,59,F,employed,37404,High School,10,0,1,14,662,90300,36,Personal,Yes,0,0.31,0,4,0
CUST00399,49,F,self-employed,45505,Diploma,9,3,0,6,588,98687,24,Mortgage,Yes,1,0.87,0,4,0
CUST00400,62,M,employed,40874,Master,0,3,0,9,643,82737,12,Business,No,0,0.8,1,5,0
CUST00401,46,M,employed,50165,Master,1,3,0,10,652,12757,24,Car Loan,Yes,0,0.77,0,6,0
CUST00402,55,M,unemployed,49104,PhD,20,7,0,10,594,8621,36,Car Loan,Yes,0,0.83,0,2,0
CUST00403,45,F,unemployed,61771,Master,9,2,1,5,625,93788,36,Personal,Yes,1,0.89,0,7,0
CUST00404,44,M,employed,21981,Bachelor,4,7,0,13,685,71291,12,Business,No,1,0.58,0,5,0
CUST00405,33,F,employed,16640,Diploma,11,2,0,10,700,22582,24,Car Loan,Yes,1,0.35,0,2,0
CUST00406,27,M,unemployed,38983,High School,18,2,1,7,621,2489,12,Business,Yes,1,0.95,0,9,0
CUST00407,56,M,employed,28095,Bachelor,20,3,1,10,584,35076,60,Education,Yes,1,0.95,1,2,1
CUST00408,65,M,employed,53109,High School,24,2,1,8,679,59984,24,Education,No,1,0.31,0,3,1
CUST00409,40,F,employed,23982,Master,1,2,1,6,711,12006,48,Education,Yes,0,0.58,0,3,0
CUST00410,21,M,employed,31755,Bachelor,5,1,1,15,550,94775,12,Business,Yes,0,0.45,0,8,1
CUST00411,28,F,self-employed,35014,Bachelor,14,4,1,7,660,49693,48,Education,No,1,0.73,0,1,1
CUST00412,66,M,student,66482,Bachelor,7,2,0,5,624,53072,12,Mortgage,Yes,1,0.59,1,2,0
CUST00413,36,M,unemployed,71614,Diploma,15,2,0,9,726,12471,36,Personal,Yes,1,0.46,0,4,0
CUST00414,34,F,self-employed,22878,Bachelor,18,4,0,17,850,16556,48,Crypto-Backed,Yes,0,0.52,0,2,0
CUST00415,32,M,employed,7064,Master,17,3,0,6,523,68949,36,Personal,No,1,0.72,0,7,1
CUST00416,43,M,self-employed,31390,Bachelor,16,5,0,12,758,94498,36,Education,Yes,1,0.31,0,4,0
CUST00417,35,M,employed,39446,Bachelor,0,1,1,4,581,34846,36,Mortgage,Yes,1,0.67,0,7,1
CUST00418,48,M,employed,39377,Diploma,10,4,1,7,732,51587,36,Education,Yes,1,0.52,0,4,0
CUST00419,54,F,self-employed,38736,Master,3,2,1,4,664,20103,24,Education,No,1,0.67,0,5,0
CUST00420,22,F,student,52238,Diploma,5,6,0,11,658,83693,24,Education,No,0,0.41,0,3,0
CUST00421,52,M,employed,33957,Master,6,1,0,9,639,25512,60,Mortgage,Yes,1,0.52,0,6,0
CUST00422,43,M,unemployed,43200,Master,7,4,0,7,576,60059,36,Business,Yes,1,0.92,0,2,0
CUST00423,42,F,employed,49670,High School,23,5,1,15,646,33554,60,Mortgage,Yes,1,0.94,0,9,1
CUST00424,45,M,employed,43291,PhD,9,8,1,17,625,62639,60,Car Loan,No,1,0.35,0,4,0
CUST00425,42,F,employed,50135,PhD,16,2,2,8,767,66812,48,Business,No,1,0.44,0,2,0
CUST00426,42,M,self-employed,14381,Bachelor,11,5,0,11,617,3281,12,Car Loan,Yes,1,0.67,0,7,0
CUST00427,69,F,unemployed,41717,Bachelor,7,1,1,13,707,7733,36,Education,No,1,0.73,0,6,0
CUST00428,62,F,self-employed,43446,Master,11,1,0,12,628,96131,24,Crypto-Backed,Yes,0,0.59,0,5,0
CUST00429,26,F,employed,37516,High School,16,2,0,18,728,96144,48,Education,No,0,0.99,0,4,0
CUST00430,35,F,employed,31035,Master,2,5,1,10,498,48754,24,Crypto-Backed,Yes,1,0.82,0,8,0
CUST00431,63,M,self-employed,46917,Bachelor,13,2,3,5,601,55664,60,Personal,No,1,0.97,0,8,1
CUST00432,57,M,employed,41844,Master,11,3,1,9,616,95738,12,Personal,Yes,1,0.81,0,3,1
CUST00433,53,F,employed,39211,Bachelor,4,7,0,9,585,96383,60,Crypto-Backed,No,0,0.45,0,6,1
CUST00434,28,F,retired,35074,Bachelor,12,4,0,17,777,72213,60,Crypto-Backed,Yes,1,0.59,1,5,0
CUST00435,64,F,unemployed,35661,Master,10,3,1,6,751,38032,12,Education,No,1,0.33,0,4,1
CUST00436,64,F,employed,28519,Bachelor,15,2,2,8,759,83900,36,Crypto-Backed,Yes,1,0.87,0,9,1
CUST00437,25,M,employed,32865,Bachelor,9,3,1,12,515,79036,60,Car Loan,No,1,0.57,0,6,0
CUST00438,59,F,employed,25911,Bachelor,23,4,0,6,642,98384,36,Education,No,1,0.92,1,3,0
CUST00439,24,F,self-employed,34192,Bachelor,7,1,1,9,613,11341,48,Personal,Yes,1,0.76,0,7,1
CUST00440,26,F,unemployed,45464,Diploma,5,2,1,3,615,81048,36,Mortgage,Yes,1,0.66,0,5,0
CUST00441,65,F,unemployed,52295,High School,19,1,2,13,520,97204,48,Business,Yes,1,0.85,0,6,1
CUST00442,52,F,employed,39231,Diploma,19,3,2,8,673,47805,12,Crypto-Backed,Yes,1,0.52,0,4,1
CUST00443,50,F,employed,38817,Diploma,23,4,1,8,747,71227,60,Crypto-Backed,Yes,1,0.69,0,6,0
CUST00444,67,F,retired,42159,Diploma,2,4,0,14,669,7899,60,Mortgage,Yes,1,0.44,0,8,0
CUST00445,55,M,retired,54750,Bachelor,23,5,0,6,413,49569,60,Education,Yes,0,0.58,0,8,1
CUST00446,60,F,self-employed,36625,Bachelor,19,3,0,9,651,99371,48,Mortgage,No,0,0.58,1,4,0
CUST00447,36,F,employed,46943,High School,9,3,0,8,640,65864,12,Mortgage,No,1,0.97,0,4,0
CUST00448,33,F,self-employed,45558,High School,24,3,0,10,685,29919,60,Mortgage,No,1,0.83,0,5,0
CUST00449,62,M,student,30646,Bachelor,17,3,1,11,684,96940,12,Mortgage,No,0,0.65,0,8,0
CUST00450,50,M,self-employed,50600,Bachelor,9,2,1,13,553,99691,60,Business,Yes,1,0.33,0,4,0
CUST00451,39,M,unemployed,8917,Diploma,12,3,0,10,630,38427,24,Personal,Yes,1,1.0,1,3,0
CUST00452,37,F,employed,55926,High School,13,4,0,8,733,87018,12,Education,No,0,0.97,0,4,0
CUST00453,39,F,employed,22088,Diploma,0,2,2,11,601,4435,48,Business,No,1,0.79,1,1,0
CUST00454,48,F,employed,37914,Master,19,1,0,11,645,22281,60,Education,Yes,1,0.46,0,4,0
CUST00455,46,M,student,52434,Bachelor,14,7,1,13,733,13485,12,Mortgage,No,1,0.44,0,9,1
CUST00456,57,F,self-employed,33594,High School,24,2,0,8,707,39736,24,Business,No,1,0.32,0,4,0
CUST00457,46,M,unemployed,43512,Diploma,11,1,0,9,731,41217,60,Personal,No,1,0.39,0,10,0
CUST00458,43,M,employed,52677,PhD,15,5,0,10,656,31135,12,Car Loan,No,1,0.84,0,6,0
CUST00459,29,M,student,67723,Bachelor,6,2,0,12,696,86227,24,Education,No,1,0.8,0,6,0
CUST00460,32,M,unemployed,39774,Diploma,13,2,1,14,718,60755,36,Personal,Yes,0,0.59,0,2,1
CUST00461,21,M,employed,42696,Master,8,3,0,10,683,50295,48,Business,No,1,0.58,0,2,0
CUST00462,21,F,student,40606,Diploma,8,2,0,14,607,68185,48,Education,No,1,0.88,1,7,0
CUST00463,67,F,employed,36681,Bachelor,9,2,1,9,622,32472,60,Personal,Yes,1,0.97,0,2,1
CUST00464,54,M,employed,19814,High School,8,4,0,13,734,5894,60,Car Loan,No,1,0.78,0,6,0
CUST00465,52,F,employed,23187,High School,24,4,2,14,736,28754,12,Education,Yes,1,0.78,1,7,1
CUST00466,68,F,student,39785,Bachelor,15,3,0,6,613,93315,60,Education,Yes,1,0.66,0,6,0
CUST00467,45,M,student,45116,High School,22,3,0,12,708,58817,60,Business,Yes,1,0.51,0,6,0
CUST00468,60,M,employed,58921,High School,7,6,0,10,672,49631,60,Business,Yes,0,0.66,0,9,0
CUST00469,65,F,unemployed,36854,Master,1,5,1,12,564,96710,24,Car Loan,Yes,0,0.53,1,4,1
CUST00470,21,F,self-employed,62930,High School,24,3,0,9,704,59847,12,Business,No,1,0.61,0,4,0
CUST00471,36,F,unemployed,21932,Bachelor,17,3,0,12,550,55309,48,Car Loan,No,1,0.31,0,5,1
CUST00472,59,F,employed,43152,Diploma,23,0,1,8,550,5324,60,Education,Yes,0,0.99,0,4,1
CUST00473,25,M,self-employed,35991,Master,17,0,2,10,600,54909,48,Mortgage,No,0,0.85,0,2,0
CUST00474,42,F,self-employed,20311,PhD,11,4,1,12,610,40560,36,Mortgage,Yes,0,0.37,0,3,0
CUST00475,49,M,employed,14603,Diploma,23,1,1,14,596,26112,48,Mortgage,Yes,1,0.99,0,6,0
CUST00476,23,M,employed,33479,Bachelor,2,3,0,8,652,51723,48,Business,Yes,1,0.84,0,9,0
CUST00477,32,F,self-employed,34602,Bachelor,1,3,1,7,487,16790,36,Mortgage,No,1,1.0,0,4,1
CUST00478,46,F,employed,26677,High School,5,3,2,9,565,76212,24,Crypto-Backed,Yes,0,0.62,0,6,1
CUST00479,36,F,retired,51424,Bachelor,5,2,0,10,617,7888,36,Education,Yes,0,0.98,0,4,0
CUST00480,57,M,employed,33914,Master,16,3,0,11,633,21125,60,Mortgage,No,0,0.68,0,1,0
CUST00481,42,M,retired,25199,High School,15,5,0,8,725,18444,36,Personal,Yes,1,0.47,0,5,0
CUST00482,49,M,employed,36459,Master,22,4,0,11,766,16052,60,Crypto-Backed,No,1,0.53,0,4,1
CUST00483,34,M,employed,30530,High School,12,4,0,6,665,20306,12,Car Loan,No,1,0.59,0,3,0
CUST00484,48,F,employed,64704,Bachelor,11,1,0,8,767,3797,60,Education,No,1,0.58,1,0,1
CUST00485,25,M,unemployed,35271,Diploma,10,1,1,8,535,85012,48,Personal,Yes,1,0.83,0,7,1
CUST00486,67,M,unemployed,26233,Bachelor,14,2,1,5,654,77624,36,Education,Yes,1,0.45,0,10,1
CUST00487,69,F,employed,64676,Diploma,16,2,2,10,707,36658,24,Crypto-Backed,Yes,1,0.89,0,9,0
CUST00488,50,M,employed,50875,Diploma,19,4,0,12,486,16724,12,Mortgage,Yes,1,0.75,0,7,1
